Temperature (C)	Pressure (MPa)	Density (l, kg/m3)	Volume (l, m3/kg)	Internal Energy (l, kJ/mol)	Enthalpy (l, kJ/mol)	Entropy (l, J/mol*K)	Cv (l, J/mol*K)	Cp (l, J/mol*K)	Sound Spd. (l, m/s)	Joule-Thomson (l, K/MPa)	Viscosity (l, uPa*s)	Therm. Cond. (l, W/m*K)	Surf. Tension (l, N/m)	Density (v, kg/m3)	Volume (v, m3/kg)	Internal Energy (v, kJ/mol)	Enthalpy (v, kJ/mol)	Entropy (v, J/mol*K)	Cv (v, J/mol*K)	Cp (v, J/mol*K)	Sound Spd. (v, m/s)	Joule-Thomson (v, K/MPa)	Viscosity (v, uPa*s)	Therm. Cond. (v, W/m*K)
49.000	1.2851	1106.9	0.00090338	27.438	27.556	125.78	96.706	159.01	393.74	0.25761	143.66	0.070857	0.0050170	64.458	0.015514	41.132	43.166	174.24	93.555	125.96	136.98	21.484	12.858	0.016595
50.000	1.3179	1102.3	0.00090719	27.592	27.714	126.26	96.874	159.80	388.96	0.27461	141.77	0.070427	0.0048977	66.272	0.015089	41.175	43.204	174.19	93.919	127.14	136.55	21.358	12.917	0.016734
51.000	1.3513	1097.6	0.00091107	27.747	27.873	126.74	97.043	160.61	384.16	0.29224	139.90	0.069996	0.0047790	68.134	0.014677	41.217	43.241	174.15	94.285	128.35	136.11	21.235	12.977	0.016877
52.000	1.3854	1092.9	0.00091502	27.903	28.032	127.22	97.214	161.45	379.36	0.31054	138.03	0.069565	0.0046608	70.047	0.014276	41.259	43.277	174.11	94.655	129.61	135.67	21.115	13.039	0.017023
53.000	1.4201	1088.1	0.00091905	28.059	28.192	127.70	97.386	162.32	374.54	0.32955	136.19	0.069133	0.0045432	72.012	0.013887	41.300	43.312	174.06	95.026	130.91	135.21	20.998	13.102	0.017172
54.000	1.4555	1083.2	0.00092317	28.216	28.353	128.19	97.560	163.22	369.72	0.34930	134.35	0.068700	0.0044262	74.030	0.013508	41.340	43.346	174.01	95.401	132.26	134.74	20.885	13.166	0.017324
55.000	1.4915	1078.3	0.00092737	28.374	28.515	128.67	97.736	164.16	364.88	0.36983	132.53	0.068267	0.0043097	76.104	0.013140	41.380	43.379	173.97	95.778	133.65	134.25	20.774	13.232	0.017481
56.000	1.5282	1073.4	0.00093166	28.532	28.677	129.15	97.914	165.12	360.03	0.39120	130.72	0.067834	0.0041939	78.235	0.012782	41.418	43.411	173.92	96.158	135.10	133.76	20.667	13.300	0.017641
57.000	1.5656	1068.3	0.00093604	28.691	28.840	129.64	98.094	166.13	355.17	0.41346	128.93	0.067399	0.0040787	80.426	0.012434	41.456	43.443	173.87	96.542	136.61	133.25	20.563	13.369	0.017805
58.000	1.6036	1063.2	0.00094052	28.850	29.004	130.12	98.276	167.17	350.29	0.43665	127.15	0.066964	0.0039642	82.679	0.012095	41.494	43.473	173.81	96.928	138.17	132.73	20.461	13.440	0.017974
59.000	1.6423	1058.1	0.00094510	29.011	29.169	130.61	98.461	168.26	345.40	0.46083	125.38	0.066528	0.0038502	84.996	0.011765	41.530	43.502	173.76	97.318	139.80	132.20	20.363	13.513	0.018147
60.000	1.6818	1052.9	0.00094979	29.172	29.335	131.09	98.648	169.39	340.49	0.48608	123.61	0.066091	0.0037370	87.379	0.011444	41.566	43.530	173.70	97.712	141.50	131.66	20.267	13.587	0.018326
61.000	1.7219	1047.6	0.00095459	29.334	29.501	131.58	98.837	170.57	335.57	0.51245	121.87	0.065654	0.0036244	89.832	0.011132	41.601	43.557	173.64	98.109	143.27	131.10	20.175	13.664	0.018510
62.000	1.7628	1042.2	0.00095950	29.496	29.669	132.07	99.030	171.80	330.63	0.54002	120.13	0.065215	0.0035124	92.358	0.010827	41.635	43.582	173.58	98.511	145.12	130.53	20.085	13.744	0.018699
63.000	1.8044	1036.8	0.00096454	29.660	29.837	132.56	99.225	173.08	325.67	0.56888	118.39	0.064776	0.0034012	94.958	0.010531	41.668	43.606	173.52	98.916	147.06	129.95	19.998	13.825	0.018894
64.000	1.8467	1031.2	0.00096970	29.824	30.007	133.05	99.423	174.43	320.69	0.59912	116.67	0.064336	0.0032906	97.637	0.010242	41.700	43.629	173.46	99.326	149.09	129.35	19.914	13.909	0.019096
65.000	1.8898	1025.6	0.00097500	29.989	30.177	133.54	99.625	175.84	315.69	0.63083	114.96	0.063894	0.0031808	100.40	0.0099604	41.730	43.651	173.39	99.740	151.23	128.74	19.832	13.996	0.019305
66.000	1.9337	1020.0	0.00098044	30.155	30.349	134.04	99.831	177.32	310.66	0.66413	113.26	0.063452	0.0030717	103.24	0.0096857	41.760	43.671	173.32	100.16	153.47	128.11	19.753	14.085	0.019521
67.000	1.9783	1014.2	0.00098602	30.322	30.521	134.53	100.04	178.87	305.61	0.69912	111.56	0.063009	0.0029633	106.18	0.0094179	41.789	43.690	173.24	100.58	155.84	127.47	19.676	14.178	0.019745
68.000	2.0237	1008.3	0.00099177	30.490	30.695	135.03	100.25	180.51	300.53	0.73596	109.87	0.062564	0.0028558	109.21	0.0091566	41.816	43.707	173.17	101.01	158.33	126.82	19.602	14.274	0.019978
69.000	2.0698	1002.3	0.00099768	30.660	30.870	135.53	100.47	182.23	295.43	0.77477	108.18	0.062118	0.0027490	112.34	0.0089016	41.842	43.722	173.09	101.45	160.97	126.15	19.530	14.373	0.020219
70.000	2.1168	996.25	0.0010038	30.830	31.047	136.03	100.70	184.06	290.29	0.81573	106.51	0.061672	0.0026429	115.57	0.0086527	41.867	43.736	173.01	101.89	163.77	125.46	19.460	14.475	0.020471
71.000	2.1646	990.06	0.0010100	31.001	31.224	136.53	100.92	185.99	285.12	0.85902	104.83	0.061224	0.0025378	118.91	0.0084095	41.890	43.748	172.92	102.34	166.74	124.76	19.392	14.582	0.020733
72.000	2.2132	983.76	0.0010165	31.174	31.403	137.03	101.16	188.04	279.91	0.90484	103.16	0.060775	0.0024334	122.37	0.0081720	41.912	43.758	172.83	102.79	169.90	124.05	19.327	14.693	0.021006
73.000	2.2627	977.33	0.0010232	31.347	31.584	137.54	101.40	190.22	274.67	0.95343	101.50	0.060324	0.0023299	125.95	0.0079399	41.933	43.766	172.73	103.25	173.27	123.31	19.263	14.808	0.021291
74.000	2.3130	970.78	0.0010301	31.522	31.765	138.05	101.65	192.54	269.38	1.0050	99.831	0.059873	0.0022273	129.65	0.0077129	41.951	43.771	172.63	103.72	176.87	122.56	19.201	14.928	0.021590
75.000	2.3641	964.09	0.0010372	31.699	31.949	138.56	101.91	195.03	264.05	1.0599	98.169	0.059421	0.0021256	133.49	0.0074910	41.968	43.775	172.53	104.20	180.74	121.80	19.141	15.053	0.021903
76.000	2.4161	957.25	0.0010447	31.877	32.134	139.08	102.17	197.70	258.67	1.1185	96.508	0.058967	0.0020249	137.48	0.0072737	41.983	43.776	172.42	104.68	184.90	121.01	19.082	15.184	0.022232
77.000	2.4690	950.26	0.0010523	32.056	32.321	139.60	102.45	200.57	253.24	1.1810	94.846	0.058513	0.0019251	141.62	0.0070611	41.995	43.774	172.31	105.18	189.39	120.21	19.025	15.321	0.022578
78.000	2.5228	943.10	0.0010603	32.237	32.510	140.12	102.74	203.67	247.75	1.2480	93.182	0.058058	0.0018263	145.93	0.0068527	42.006	43.770	172.19	105.68	194.26	119.39	18.968	15.464	0.022943
79.000	2.5776	935.77	0.0010686	32.420	32.701	140.65	103.04	207.03	242.20	1.3199	91.516	0.057602	0.0017285	150.41	0.0066486	42.014	43.763	172.06	106.20	199.54	118.55	18.912	15.615	0.023328
80.000	2.6332	928.24	0.0010773	32.605	32.894	141.18	103.35	210.68	236.59	1.3973	89.846	0.057147	0.0016318	155.08	0.0064483	42.020	43.753	171.92	106.72	205.31	117.69	18.856	15.773	0.023735
81.000	2.6898	920.51	0.0010863	32.791	33.089	141.71	103.68	214.67	230.91	1.4808	88.170	0.056691	0.0015362	159.95	0.0062519	42.023	43.739	171.78	107.26	211.64	116.81	18.801	15.940	0.024167
82.000	2.7473	912.56	0.0010958	32.980	33.287	142.25	104.02	219.06	225.16	1.5713	86.487	0.056235	0.0014418	165.05	0.0060589	42.023	43.722	171.63	107.82	218.61	115.91	18.745	16.116	0.024627
83.000	2.8058	904.37	0.0011057	33.171	33.488	142.79	104.39	223.91	219.32	1.6695	84.794	0.055781	0.0013485	170.38	0.0058692	42.020	43.701	171.47	108.39	226.33	115.00	18.688	16.302	0.025117
84.000	2.8653	895.91	0.0011162	33.365	33.691	143.35	104.77	229.30	213.41	1.7765	83.090	0.055329	0.0012565	175.97	0.0056827	42.014	43.675	171.30	108.97	234.93	114.05	18.630	16.500	0.025642
85.000	2.9258	887.16	0.0011272	33.561	33.898	143.90	105.18	235.33	207.40	1.8936	81.372	0.054880	0.0011657	181.85	0.0054990	42.004	43.645	171.12	109.57	244.58	113.09	18.569	16.711	0.026205
86.000	2.9874	878.10	0.0011388	33.760	34.107	144.47	105.61	242.12	201.31	2.0222	79.637	0.054435	0.0010763	188.05	0.0053178	41.989	43.610	170.93	110.19	255.48	112.10	18.505	16.936	0.026811
87.000	3.0499	868.68	0.0011512	33.963	34.321	145.04	106.08	249.85	195.11	2.1641	77.882	0.053997	0.00098836	194.59	0.0051390	41.970	43.569	170.72	110.84	267.91	111.09	18.437	17.178	0.027467
88.000	3.1136	858.86	0.0011643	34.169	34.539	145.63	106.58	258.73	188.81	2.3214	76.102	0.053568	0.00090189	201.52	0.0049623	41.946	43.522	170.50	111.51	282.20	110.06	18.364	17.437	0.028180
89.000	3.1783	848.60	0.0011784	34.380	34.762	146.22	107.12	269.05	182.40	2.4969	74.293	0.053153	0.00081699	208.89	0.0047872	41.916	43.468	170.26	112.20	298.82	108.99	18.285	17.718	0.028960
90.000	3.2442	837.83	0.0011936	34.595	34.990	146.83	107.70	281.19	175.87	2.6936	72.450	0.052755	0.00073378	216.76	0.0046134	41.879	43.406	170.00	112.93	318.41	107.90	18.196	18.023	0.029819
91.000	3.3112	826.47	0.0012100	34.815	35.224	147.45	108.34	295.72	169.21	2.9158	70.565	0.052383	0.00065237	225.20	0.0044404	41.835	43.335	169.72	113.69	341.85	106.78	18.097	18.357	0.030771
92.000	3.3793	814.43	0.0012279	35.042	35.465	148.09	109.04	313.43	162.43	3.1687	68.628	0.052047	0.00057288	234.31	0.0042678	41.781	43.253	169.42	114.49	370.40	105.62	17.983	18.725	0.031837
93.000	3.4487	801.58	0.0012475	35.276	35.714	148.75	109.80	335.54	155.50	3.4591	66.629	0.051762	0.00049548	244.22	0.0040947	41.718	43.159	169.08	115.34	405.98	104.43	17.852	19.133	0.033047
94.000	3.5193	787.75	0.0012694	35.518	35.974	149.43	110.65	363.94	148.42	3.7959	64.551	0.051551	0.00042037	255.08	0.0039203	41.642	43.050	168.70	116.25	451.57	103.19	17.698	19.593	0.034440
95.000	3.5912	772.70	0.0012942	35.772	36.246	150.14	111.60	401.85	141.17	4.1916	62.373	0.051450	0.00034779	267.14	0.0037434	41.550	42.922	168.28	117.23	512.15	101.91	17.513	20.117	0.036077
96.000	3.6645	756.09	0.0013226	36.040	36.535	150.90	112.68	455.09	133.73	4.6635	60.062	0.051514	0.00027805	280.73	0.0035621	41.438	42.770	167.79	118.29	596.66	100.57	17.287	20.727	0.038058
97.000	3.7391	737.34	0.0013562	36.328	36.845	151.71	113.92	535.42	126.07	5.2373	57.567	0.051838	0.00021157	296.41	0.0033737	41.300	42.587	167.22	119.46	722.95	99.152	17.003	21.455	0.040555
98.000	3.8152	715.51	0.0013976	36.644	37.188	152.61	115.40	670.71	118.13	5.9542	54.801	0.052609	0.00014895	315.13	0.0031733	41.122	42.357	166.54	120.79	932.59	97.633	16.632	22.359	0.043917
99.000	3.8929	688.60	0.0014522	37.006	37.583	153.64	117.23	946.07	109.83	6.8867	51.584	0.054302	9.1154e-05	338.85	0.0029512	40.881	42.053	165.65	122.34	1349.8	95.953	16.117	23.564	0.049000
100.00	3.9724	651.18	0.0015357	37.466	38.088	154.96	119.76	1794.9	100.96	8.1985	47.429	0.058883	3.9964e-05	373.01	0.0026809	40.510	41.597	164.37	124.28	2586.5	93.955	15.303	25.420	0.058976
